recipe_urls,recipe_title,ingredients,ingredients_parsed
https://www.jamieoliver.com/recipes/vegetables-recipes/unbelievable-root-vegetable-salad/,Unbelievable root vegetable salad,"['3 fresh beetroots , different colours if possible, peeled', '3 carrots , peeled', '1 heart celery , with leaves', '½ small radicchio , washed and dried', '1 bunch radishes , topped and tailed', '1 bulb fennel , herby tops reserved', '1 Grilled chilli dressing']",beetroot different carrot heart celery radicchio radish topped tailed herby top reserved grilled
https://www.jamieoliver.com/recipes/vegetables-recipes/tunisian-brik/,Tunisian brik,"['2 medium sweet potatoes', '1½ teaspoons coriander seeds', '2 dried red chillies', '½ teaspoon ground cinnamon , plus a little extra', 'sea salt', 'freshly ground black pepper', '2 spring onions , trimmed and finely chopped', '1 large free-range egg , beaten', '150 g butter', '6 sheets filo pastry', '1 red onion , finely sliced', '1 bunch fresh watercress', '1 bunch fresh mint , leaves picked', '1 bunch fresh flat-leaf parsley , leaves picked', '4 tablespoons fat-free natural yoghurt', '3 lemons , 1 juiced, 2 cut in half', 'extra virgin olive oil', '1 pinch ground cumin']",potato onion egg butter sheet filo pastry onion yoghurt lemon
https://www.jamieoliver.com/recipes/fruit-recipes/tropical-fruit-plate/,Tropical fruit plate,"['4 sprigs of fresh mint , plus extra to serve', '100 g golden caster sugar', '½ a pineapple', '1 ripe mango', '1 watermelon wedge (800g)', '1 star fruit', '½ a lime', '200 g natural yoghurt']",golden caster sugar pineapple mango watermelon star fruit lime yoghurt
https://www.jamieoliver.com/recipes/vegetables-recipes/tray-baked-artichokes-with-almonds-breadcrumbs-and-herbs/,"Tray-baked artichokes with almonds, breadcrumbs and herbs","['8 medium-sized globe artichokes', '1 lemon', '2 cloves garlic , finely chopped', '1 handful whole almonds , finely chopped', '2 handfuls coarse breadcrumbs', '1 handful fresh mint , finely chopped', '1 handful fresh parsley , finely chopped', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '1 glass white wine']",globe artichoke lemon garlic coarse glass wine
https://www.jamieoliver.com/recipes/rice-recipes/three-cheese-risotto/,Three cheese risotto,"['1 litre organic chicken or vegetable stock , hot', '1 tablespoon olive oil', '2 medium onions , peeled and finely chopped', '2 cloves garlic , peeled and finely chopped', '3 sticks celery , trimmed and finely chopped', '400 g risotto rice', '2 glasses dry white wine', 'sea salt', 'freshly ground black pepper', '75 g Appenzeller or Gruyere cheese , roughly chopped', '75 g Taleggio cheese , roughly chopped', '1 knob butter', '40 g Parmesan cheese , freshly grated']",chicken vegetable stock onion garlic celery risotto rice glass wine appenzeller gruyere cheese taleggio cheese butter parmesan cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/the-real-mushroom-soup/,The real mushroom soup,"['1 small handful dried porcini', 'olive oil', '600 g mixed fresh wild mushrooms (chanterelles, girolles, trompettes de mort, shiitake, oyster) , clean and sliced', '2 cloves garlic , peeled and finely sliced', '1 red onion , peeled and finely chopped', '1 handful fresh thyme , leaves picked', 'sea salt', 'freshly ground black pepper', '1 litre organic chicken or vegetable stock', '1 handful fresh flat-leaf parsley , leaves picked and roughly chopped', '1 tablespoon mascarpone cheese', '1 lemon', 'truffle oil , optional']",porcini mushroom trompettes de clean garlic onion chicken vegetable stock mascarpone cheese lemon truffle
https://www.jamieoliver.com/recipes/vegetables-recipes/the-quickest-tomato-sauce/,The quickest tomato sauce,"['4 cloves of garlic', '1 bunch of fresh basil , (30g)', 'olive oil', '3 x 400 g tins of quality plum tomatoes']",garlic plum tomato
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-winter-veg-coleslaw/,The best winter veg coleslaw,"['2 carrots , different colours if you can find them', '1 bulb fennel', '3-4 radishes , use at least two out of this, the beetroot, celeriac and cabbage', '1 light-coloured beetroot , use at least two out of this, the radishes, celeriac and cabbage', '½ small celeriac , use at least two out of this, the radishes, beetroot and cabbage', '400 g red and white cabbage , use at least two out of this, the radishes, beetroot and celeriac', '½ red onion', '1 shallot', '1 lemon', 'extra virgin olive oil', '250 ml yoghurt', '2 tablespoons mustard', '1 handful fresh soft herbs (use mint, fennel, dill, parsley and chervil)']",carrot different you find them radish use at least two out celeriac cabbage coloured beetroot use at least two out celeriac cabbage celeriac use at least two out beetroot cabbage cabbage use at least two out beetroot celeriac onion shallot lemon yoghurt
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-whole-baked-carrots/,The best whole-baked carrots,"['750 g young bunched carrots , different colours if possible, washed and scrubbed', 'olive oil', 'herb or red wine vinegar', 'sea salt', 'freshly ground black pepper', 'a few sprigs of fresh thyme', '3 cloves garlic , crushed']",young bunched carrot different scrubbed wine garlic
https://www.jamieoliver.com/recipes/pasta-recipes/the-best-pasta-salad/,The best pasta salad,"['310 g small shell-shaped pasta', '3 cloves garlic', '255 g yellow cherry tomatoes', '255 g red cherry tomatoes', '1 handful black olives , pitted', '2 tablespoons fresh chives', '1 handful fresh basil', '½ cucumber', '4 tablespoons white wine vinegar , or to taste', '7 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']",shaped pasta garlic tomato tomato chive cucumber wine
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-baked-pumpkin/,The best baked pumpkin,"['1 pumpkin , about 1kg', '2 cloves garlic , peeled', 'olive oil', '1 red onion , peeled and finely chopped', '1 small handful black olives , stoned and chopped', '2 sprigs of fresh rosemary , leaves finely chopped', '1 dried chilli', 'sea salt', 'freshly ground black pepper', '½ teaspoon ground nutmeg', '½ teaspoon ground cinnamon', '50 g basmati rice , washed and drained', '75 g dried cranberries', '50 g shelled pistachio nuts', '1 tangerine , zest of', '200 ml organic vegetable stock']",pumpkin about garlic onion stoned rice cranberry pistachio tangerine vegetable stock
https://www.jamieoliver.com/recipes/rice-recipes/sweet-vanilla-risotto-with-poached-peaches-and-chocolate/,Sweet vanilla risotto with poached peaches and chocolate,"['6 ripe peaches , halved', '6 tablespoons caster sugar', '½ stick cinnamon', '1 orange , zest and juice of', '3 tablespoons butter', '2 vanilla pods', '325 g risotto rice', '1 wineglass white wine', '1 litre full fat milk , preferably organic', '100 g good-quality white chocolate , grated', '100 g good-quality dark chocolate (70% cocoa solids)', '1 handful fresh mint , leaves picked']",peach caster sugar orange butter risotto rice wineglass wine full milk preferably chocolate chocolate
https://www.jamieoliver.com/recipes/vegetables-recipes/sweet-pea-and-pecorino-salad/,Sweet pea and pecorino salad,"['4 handfuls fresh podded peas', '3 handfuls pea shoots or rocket and baby spinach', '1 radicchio , finely sliced', '2 lemons , juice of', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '80 g pecorino or Parmesan']",podded pea pea shoot spinach radicchio lemon parmesan
https://www.jamieoliver.com/recipes/eggs-recipes/sunny-side-up-eggs/,Sunny side-up eggs,"['1 tablespoon olive oil', '4 large free-range eggs', '1/16 teaspoon sea salt', 'freshly ground black pepper , to taste']",egg
https://www.jamieoliver.com/recipes/pasta-recipes/summertime-tagliarini/,Summertime tagliarini,"['75 g pine nuts', '2 lemons , juice and zest of', '1 bunch fresh flat-leaf parsley (30g) , leaves picked, half finely chopped and half left whole', '135 ml extra virgin olive oil', '95 g Parmesan cheese , freshly grated, plus extra for shaving', '30 g pecorino cheese , freshly grated', '320 g good-quality tagliarini or tagliatelle']",lemon left parmesan cheese shaving cheese tagliarini tagliatelle
https://www.jamieoliver.com/recipes/vegetables-recipes/summer-tomato-and-horseradish-salad/,Summer tomato and horseradish salad,"['4 large handfuls mixed tomatoes', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', 'good-quality red wine vinegar', '½ clove garlic , grated', '2 teaspoons fresh horseradish , grated, or jarred hot horseradish', '1 small handful fresh flat-leaf parsley , finely sliced']",tomato wine garlic horseradish jarred horseradish
https://www.jamieoliver.com/recipes/vegetables-recipes/summer-pea-and-watercress-soup/,Summer pea and watercress soup,"['olive oil', '1 onion , peeled and chopped', '2 sticks celery , trimmed and chopped', '1 medium potato , peeled and cubed', '2 litres organic chicken or vegetable stock', '500 g fresh peas , podded', '200 g watercress , washed and spun dry', 'sea salt', 'freshly ground black pepper', '142 ml soured cream', 'extra virgin olive oil']",onion celery potato chicken vegetable stock pea podded spun soured cream
https://www.jamieoliver.com/recipes/vegetables-recipes/summer-chickpea-salad/,Summer chickpea salad,"['1 small red onion , peeled', '1-2 fresh red chillies , deseeded', '2 handfuls ripe red or yellow tomatoes', '1 lemon', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '410 g tinned chickpeas , drained, or around 4 large handfuls of soaked and cooked chickpeas', '1 handful fresh mint , chopped', '1 handful fresh green or purple basil , finely ripped', '100 g feta cheese']",onion tomato lemon chickpea around soaked chickpea purple ripped feta cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/street-salad-insalata-di-strada/,Street salad (Insalata di strada),"['500 g new potatoes , scrubbed', 'sea salt', 'freshly ground black pepper', '3 handfuls mixed crunchy salad leaves, such as, radicchio, rocket, romaine', '1 small handful fresh mint , leaves picked and torn', '1 bulb fennel , halved and finely sliced, herby tops reserved', '½ Cedro lemon , sliced wafer thin, optional', 'For the Sicilian blood orange dressing', '1 blood orange , juice of', '3 tablespoons good-quality white wine vinegar or herb vinegar', 'extra virgin olive oil', '1 good pinch dried oregano', '2 tablespoons capers , washed if using salted, chopped if large', 'sea salt', 'freshly ground black pepper']",potato scrubbed crunchy salad romaine herby top reserved cedro lemon wafer sicilian blood orange blood orange wine using
https://www.jamieoliver.com/recipes/vegetables-recipes/stir-fried-vegetables/,Stir-fried vegetables,"['1 clove of garlic', '1 fresh red chilli', '3 spring onions', '1 small red onion', '1 handful of mangetout', 'a few shiitake mushrooms', 'a few water chestnuts', '1 handful of shredded green cabbage', 'olive oil', '2 teaspoons soy sauce', 'sesame oil', 'sesame seeds , to sprinkle on top']",garlic onion onion mangetout shiitake mushroom cabbage soy sesame sesame sprinkle top
https://www.jamieoliver.com/recipes/vegetables-recipes/stir-fried-corn-with-chilli-ginger-garlic-and-parsley/,"Stir-fried corn with chilli, ginger, garlic and parsley","['corn kernels', '2 tablespoons olive oil', '1 tablespoon chopped ginger', '1 teaspoon chopped chilli', '1 handful chopped fresh parsley', '2 tablespoons low-salt soy sauce']",kernel soy
https://www.jamieoliver.com/recipes/vegetables-recipes/steamed-aubergine/,Steamed aubergine,"['2 medium purple aubergines', 'For the dressing', '2 teaspoons sugar', '4 tablespoons low-salt soy sauce', '3 tablespoons sweet chilli dipping sauce', '2 teaspoons sesame oil', '1 lemon , zest and juice of', '4 spring onions , sliced', '2 fresh red chillies , finely chopped', '1 large handful fresh coriander , roughly sliced', '1 large handful fresh basil , roughly sliced', '1 large handful fresh mint , roughly sliced', '1 large handful yellow celery leaves', 'sea salt', 'freshly ground black pepper']",purple aubergine sugar soy dipping sesame lemon onion celery
https://www.jamieoliver.com/recipes/pasta-recipes/squash-and-ricotta-pasta-bake/,Squash and ricotta pasta bake,"['1 butternut squash , peeled, deseeded and chopped into 2.5cm pieces', 'olive oil', '2 cloves of garlic , peeled and finely sliced', '1 bunch of fresh basil , leaves picked, stalks finely chopped', '1 x 400 g tins of chopped tomatoes', 'sea salt', '500 g dried penne', 'freshly ground black pepper', '3 tablespoons ricotta cheese', '750 ml organic vegetable stock', '150 g mozzarella ball', '1 handful Parmesan cheese , freshly grated', '2 sprigs fresh sage , leaves picked']",butternut squash garlic tomato penne ricotta cheese vegetable stock mozzarella ball parmesan cheese
https://www.jamieoliver.com/recipes/vegetables-recipes/spring-minestrone/,Spring minestrone,"['6 heaped tablespoons fresh pesto', '1.5 litres organic chicken, ham or vegetable stock', '1 bulb fennel', '100 g fine asparagus', '2 Romanesco cauliflowers , or 1 large cauliflower', '6 baby courgettes', '6 ripe plum tomatoes', 'olive oil', '2 cloves garlic', '1 bunch of spring onions', '200 g green and yellow beans', '100 g peas', '100 g broad beans', '100 g spaghetti', '½ a bunch of fresh green or purple basil', '1 small handful of fresh chives', 'extra virgin olive oil']",pesto ham vegetable stock asparagus romanesco cauliflower cauliflower courgette plum tomato garlic onion bean pea broad bean spaghetti purple chive
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-parsnip-soup/,Spicy parsnip soup,"['1 onion', '2 cloves of garlic', '1 x 5cm piece fresh ginger', 'olive oil', '1 knob of butter', '1 tablespoon garam masala', '6 parsnips', '500 ml semi-skimmed milk', '750 ml organic vegetable stock', '1 fresh red chilli', 'optional: crusty bread, , to serve', 'optional: extra virgin olive oil']",onion garlic butter masala parsnip semi skimmed milk vegetable stock crusty
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-broad-bean-fritters-with-lemon-minted-yoghurt/,Spicy broad bean fritters with lemon minted yoghurt,"['1 kg fresh broad beans , in their pods (about 300g podded weight) or 500g defrosted broad beans, skinned', '6 sprigs fresh coriander', '½ a bunch of fresh mint , (15g)', '½ teaspoon cayenne pepper', '1 level teaspoon ground cumin', '½ fresh red chilli , deseeded and finely sliced', '1 lemon , zest and juice of', '1 heaped teaspoon plain flour', '1 litre vegetable oil', '1 small piece of potato , peeled, optional', '4 tablespoons natural yoghurt', 'a few handfuls mixed crunchy salad leaves , washed and spun dry', 'extra virgin olive oil', 'pickled chillies , to serve']",broad bean their podded defrosted broad skinned lemon flour vegetable potato yoghurt crunchy salad spun pickled
https://www.jamieoliver.com/recipes/vegetables-recipes/southern-indian-vegetable-curry-with-curry-leaves/,Southern Indian vegetable curry,"['2 fresh green chillies', '2 onions', 'olive oil', '1 teaspoon mustard seeds', '1 bunch of curry leaves', '½ teaspoon ground coriander', '1 pinch of ground cumin', '½ teaspoon garam masala', '¼ teaspoon ground turmeric', '¼ teaspoon chilli powder', '6 ripe tomatoes', '2 sweet potatoes', '2 potatoes', '1 aubergine', '100 ml coconut milk', '1 handful of okra', '1 handful of French beans', '1 handful of peas']",onion curry masala tomato potato potato aubergine coconut milk okra bean pea
https://www.jamieoliver.com/recipes/vegetables-recipes/smashed-celeriac/,Smashed celeriac,"['1 celeriac', 'olive oil', '1 handful of fresh thyme', '2 cloves of garlic', '3-4 tablespoons water or organic stock']",celeriac garlic stock
https://www.jamieoliver.com/recipes/vegetables-recipes/slow-roasted-balsamic-tomatoes-with-baby-leeks-and-basil/,Slow-roasted balsamic tomatoes with baby leeks and basil,"['12 plum tomatoes', '4 cloves garlic , peeled and finely sliced', '1 handful fresh basil , leaves picked and torn up', '12 fresh bay leaves', '12 baby leeks , trimmed and washed', 'sea salt', 'freshly ground black pepper', '200 ml balsamic vinegar', '2 tablespoons extra virgin olive oil']",plum tomato garlic up leek
https://www.jamieoliver.com/recipes/pasta-recipes/simple-summer-spaghetti/,Simple summer spaghetti,"['500 g mixed red and yellow cherry tomatoes', '150 g black olives', '1 clove of garlic', 'red wine vinegar', '1 bunch of fresh lemon basil , (30g)', '1 bunch of fresh marjoram , (30g)', 'extra virgin olive oil', '400 g spaghetti or linguine']",tomato garlic wine lemon marjoram spaghetti linguine
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-crunchy-side-salad/,Simple crunchy side salad,"['1 handful of fine green beans', '1 little gem lettuce', '1 cos lettuce', '½ cucumber', '1 carrot', '1 heart celery , yellow leaves reserved', '1 handful fresh flat-leaf parsley , leaves picked']",bean gem lettuce co lettuce cucumber carrot heart celery reserved
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-as-that-celeriac/,Simple as that celeriac,"['1 celeriac , roughly 1kg', 'olive oil', 'a few sprigs fresh lemon thyme', 'sea salt']",celeriac lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/saut-ed-jerusalem-artichokes-with-garlic-and-bay-leaves/,Sautéed Jerusalem artichokes with garlic and bay leaves,"['600 g Jerusalem artichokes', 'olive oil', 'a few bay leaves', '2 cloves garlic', '1 splash white wine vinegar', 'salt', 'pepper']",jerusalem artichoke garlic wine
https://www.jamieoliver.com/recipes/vegetables-recipes/salsa-verde/,Salsa verde,"['1½-2 cloves garlic', '2 big handfuls of fresh flat-leaf parsley', '1 bunch of fresh basil', '1 handful of fresh mint', '1 small handful of capers', '1 small handful of gherkins, in sweet vinegar', '6 quality anchovy fillets', '1 tablespoon Dijon mustard', '3 tablespoons red wine vinegar', '8 tablespoons really good extra virgin olive oil']",garlic fillet wine really
https://www.jamieoliver.com/recipes/bread-recipes/roasted-sweet-garlic-bread-and-almond-soup/,"Roasted sweet garlic, bread and almond soup","['3 large bulbs fresh garlic , broken up and skins left on', '1 medium white onion , peeled and finely chopped', 'extra virgin olive oil', '285 ml single cream', '1 litre organic chicken or vegetable stock', '1 large loaf ciabatta bread', '2 tablespoons sherry or white wine vinegar', '150 g whole blanched almonds , lightly toasted in the oven', 'sea salt', 'freshly ground black pepper', '3 oranges , peeled and segmented', '1 handful fresh coriander , leaves picked', '1 handful fresh mint , leaves picked']",garlic up left onion single cream chicken vegetable stock ciabatta bread wine blanched oven orange segmented
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-cauliflower-with-cumin-coriander-and-almonds/,"Roasted cauliflower with cumin, coriander and almonds","['1 head cauliflower , outer green leaves removed, broken into florets', 'sea salt', 'olive oil', '1 knob butter', '2 teaspoons cumin seeds', '2 teaspoons coriander seeds', '1-2 dried red chillies', '1 handful blanched almonds , smashed', '1 lemon , zest and juice of']",cauliflower outer butter blanched smashed lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-baby-leeks-with-thyme/,Roasted baby leeks with thyme,"['20 baby leeks', 'olive oil', 'red wine vinegar', '1 teaspoon chopped fresh thyme leaves', '2 cloves garlic , peeled and sliced']",leek wine garlic
https://www.jamieoliver.com/recipes/vegetables-recipes/roast-vegetable-megamix/,Roast vegetable megamix,"['olive oil', 'BEETS', '350 g beetroot', '2 lugs of balsamic vinegar', 'a few sprigs of fresh oregano or marjoram', 'CARROTS', '500 g carrots', '1 clementine', 'a few sprigs of fresh rosemary', 'PARSNIPS', '400 g parnsips', 'a lug of white wine vinegar', '2–3 sprigs of fresh sage', '1 small teaspoon runny honey', 'TURNIPS', '350 g baby turnips', '2 lugs of red wine vinegar', '5 fresh bay leaves', 'FENNEL', '2 bulbs of fennel', '½ a lemon', 'a few sprigs of fresh thyme']",beet beetroot lug marjoram carrot carrot clementine parsnip parnsips lug wine turnip turnip lug wine lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/roast-potatoes-with-sage-and-orange/,Roast potatoes with sage & orange,"['2 kg King Edward potatoes', '2 oranges', '1 big bunch of fresh sage', '8 cloves of garlic', '6 tablespoons goose fat or olive oil']",king edward potato orange garlic goose
https://www.jamieoliver.com/recipes/vegetables-recipes/roast-carrot-and-avocado-salad-with-orange-and-lemon-dressing/,Roast carrot & avocado salad with orange & lemon dressing,"['500 g medium differently coloured carrots , with their leafy tops', '2 level teaspoons whole cumin seeds', '1-2 small dried chillies', '2 cloves garlic , peeled', '4 sprigs fresh thyme , leaves picked', 'extra virgin olive oil', 'red or white wine vinegar', '1 orange , halved', '1 lemon , halved', '3 ripe avocados', 'red wine vinegar', '4 x 1 cm thick slices ciabatta or other good-quality bread', '2 handfuls mixed winter salad leaves (like Treviso, rocket, radicchio or cavolo nero tops) , washed and spun dry', '2 punnets cress', '150 ml fat-free natural yoghurt', '4 tablespoons mixed seeds , toasted']",differently coloured carrot their leafy top garlic wine orange lemon avocado wine ciabatta bread winter salad radicchio cavolo nero spun cress yoghurt
https://www.jamieoliver.com/recipes/vegetables-recipes/ribbon-celeriac-salad/,Ribbon celeriac salad,"['1 celeriac , peeled', '1 bunch fresh flat-leaf parsley', '2 anchovies , finely chopped', '2 heaped tablespoons capers , finely chopped', '2 heaped tablespoons small sweet and sour gherkins , finely chopped', '5 tablespoons fat free natural yoghurt', '1 heaped tablespoon Dijon mustard', '3 tablespoons extra virgin olive oil', '2-3 tablespoons sherry, red or white wine vinegar', 'sea salt', 'freshly ground black pepper']",celeriac gherkin yoghurt wine
https://www.jamieoliver.com/recipes/vegetables-recipes/raw-beetroot-salad/,Raw beetroot salad,"['beetroots', 'salt', 'pepper', 'flat-leaf parsley', 'fresh horseradish']",beetroot horseradish
https://www.jamieoliver.com/recipes/vegetables-recipes/radicchio-and-rocket-salad-insalata-di-radicchio-e-rughetta/,Radicchio and rocket salad (Insalata di radicchio e rughetta),"['1 handful rocket', '1 small handful Parmesan cheese , grated', '¼ radicchio , finely sliced', '1 lug balsamic vinegar', '3 lugs extra virgin olive oil', 'a little sea salt', 'freshly ground black pepper', 'a little Parmesan']",parmesan cheese radicchio lug lug parmesan
https://www.jamieoliver.com/recipes/cheese-recipes/quesadillas-with-guacamole/,Quesadillas with guacamole,"['GUACAMOLE', '2-3 avocados', '4-5 tomatoes', '2 red chillies', '1 handful spring onions', '1 good handful fresh coriander', 'sea salt', 'freshly ground black pepper', '1 squeeze lemon or lime juice', 'QUESADILLAS', '2 big handfuls grated Cheddar or Red Leicester cheese', 'spring onions', '2 handfuls fresh coriander', '1 red pepper', 'red or green chillies', 'tortillas', 'soured cream , to serve', 'beer , to serve']",guacamole avocado tomato onion squeeze lemon lime quesadilla cheddar leicester cheese onion tortilla soured cream beer
https://www.jamieoliver.com/recipes/vegetables-recipes/purple-potato-salad/,Purple potato salad,"['6 tablespoons extra virgin olive oil', '1-2 lemons , juice of, to taste', '250 g half fat crème fraîche or fromage frais', '500 g baby new potatoes', '500 g purple potatoes', 'sea salt', 'freshly ground black pepper', '1 bunch radishes , finely sliced', '1 handful fresh mint leaves , chopped', '1 handful fresh chives , chopped']",lemon creme fraiche fromage frais potato purple potato radish chive
https://www.jamieoliver.com/recipes/fruit-recipes/pukka-pineapple-with-bashed-up-mint-sugar/,Pukka pineapple with bashed-up mint sugar,"['1 ripe pineapple', 'natural yoghurt , to serve, optional', '2 tablespoons caster sugar', '1 handful fresh mint']",pineapple yoghurt caster sugar
https://www.jamieoliver.com/recipes/vegetables-recipes/potato-celeriac-and-truffle-oil-soup/,"Potato, celeriac and truffle oil soup","['1 white onion , peeled and roughly chopped', '4 tablespoons extra virgin olive oil', '1 bunch fresh thyme', '500 g celeriac , peeled and roughly diced', '500 g floury potatoes , peeled and roughly diced', '1.1 litres organic chicken stock', '100 ml single cream', 'sea salt', 'freshly ground black pepper', '3-4 tablespoons truffle oil']",onion celeriac floury potato chicken stock single cream truffle
https://www.jamieoliver.com/recipes/bread-recipes/potatoes-mozzarella-rosemary-thyme-and-tomato-pizza-topping/,"Potatoes, mozzarella, rosemary, thyme and tomato pizza topping","['6 tablespoons tomato sauce', '4 new potatoes , cooked', '1 small handful fresh rosemary leaves', '1 teaspoon thyme tips', 'extra virgin olive oil', 'lemon juice', 'salt', 'freshly ground black pepper', '50 g mozzarella']",tomato potato tip lemon mozzarella
https://www.jamieoliver.com/recipes/bread-recipes/green-and-red-grapes-rosemary-pine-nuts-and-ricotta-pizza-topping/,"Green and red grapes, rosemary, pine nuts and ricotta pizza topping","['1 handful red and green grapes , halved and deseeded', '1 tablespoon pine nuts', '1 small handful fresh rosemary , leaves picked', '2 tablespoons vanilla sugar', '1 tablespoon white wine', '1 heaped tablespoon crumbly ricotta', 'extra virgin olive oil']",grape sugar wine crumbly ricotta
https://www.jamieoliver.com/recipes/vegetables-recipes/pesto/,Pesto,"['½ a clove garlic', '1 big bunch of fresh basil', '1 handful of pine nuts', '1 good handful of freshly grated Parmesan cheese', 'extra virgin olive oil', '1 lemon , optional']",garlic parmesan cheese lemon
https://www.jamieoliver.com/recipes/vegetables-recipes/perfect-roast-potatoes/,Perfect roast potatoes,"['1.5 kg Maris Piper potatoes', '1 bulb of garlic', 'red wine vinegar', 'FLAVOUR COMBO 1', '3 tablespoons olive oil', '1 bunch of fresh rosemary', 'FLAVOUR COMBO 2', '50 g unsalted butter', '1 bunch of fresh sage', '1 clementine', 'FLAVOUR COMBO 3', '2 tablespoons goose fat', '1 bunch of fresh thyme', '2 fresh bay leaves']",mari piper potato garlic wine flavour combo flavour combo butter clementine flavour combo goose
https://www.jamieoliver.com/recipes/vegetables-recipes/perfect-braised-spinach/,Perfect braised spinach,"['400 g spinach', '½ lemon , juice of', '10 g butter', '1 grating nutmeg']",spinach lemon butter
https://www.jamieoliver.com/recipes/pasta-recipes/penne-with-tomato-basil-olives-and-pecorino/,"Penne with tomato, basil, olives and pecorino","['750 g pomodorino tomatoes', 'olive oil', 'sea salt', 'freshly ground black pepper', 'good-quality balsamic vinegar', '500 g penne', '200 g black olives , stoned and halved', '1 small bunch fresh basil , leaves picked', '1 chunk pecorino cheese , to serve']",pomodorino tomato penne stoned cheese
https://www.jamieoliver.com/recipes/pasta-recipes/pasta-peperonata/,Pasta peperonata,"['2 red peppers', '2 yellow peppers', 'extra virgin olive oil', '2 red onions', '2 cloves of garlic', '2 handfuls of fresh flat-leaf parsley', '2 tablespoons red wine vinegar or balsamic vinegar', '2 handfuls of Parmesan cheese', '2 heaped tablespoons mascarpone cheese or crème fraîche , optional', '455 g rigatoni, penne or spaghetti']",onion garlic wine parmesan cheese mascarpone cheese creme fraiche penne spaghetti
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-squash-soup/,Spicy squash soup,"['1¼ litres organic chicken or vegetable stock', '6-7 lime leaves', '3 fresh red chillies , deseeded', '2 cloves garlic , peeled', '1 large thumb-sized piece fresh ginger , peeled', '3 sticks lemongrass , trimmed and squashed with the back of a knife', 'sea salt', 'freshly ground black pepper', '1 small bunch fresh coriander', 'olive oil', '1 heaped teaspoon five-spice', '1 teaspoon ground cumin', '1 onion , peeled and finely sliced', '1 large butternut or acorn squash , halved, deseeded and cut into 1 inch chunks', '200 g basmati rice , washed', '2 x 400 ml tinned light coconut milk', '3-4 limes , juice of', '1 fresh red chilli , finely sliced, optional']",chicken vegetable stock lime garlic lemongrass squashed back knife five onion butternut acorn squash rice coconut milk lime
https://www.jamieoliver.com/recipes/vegetables-recipes/my-favourite-ribollita-la-mia-ribollita-preferita/,My favourite ribollita (La mia ribollita preferita),"['310 g zolfini or cannellini beans , fresh, or dried and soaked overnight', '1 bay leaf', '1 ripe tomato', '1 small potato', '2 small red onions', '2 carrots', '3 cloves of garlic', '3 sticks of celery', 'olive oil', '1 pinch of ground fennel seeds', '1 pinch of dried red chilli', '1 x 400 g tin of good-quality plum tomatoes', '310 g cavolo nero', '2 large handfuls of good-quality stale bread', 'extra virgin olive oil']",zolfini cannellini bean soaked overnight tomato potato onion carrot garlic celery plum tomato cavolo nero stale bread
https://www.jamieoliver.com/recipes/vegetables-recipes/moroccan-style-broad-bean-salad-with-yoghurt-and-crunchy-bits/,Moroccan style broad bean salad with yoghurt and crunchy bits,"['4 large handfuls podded broad beans', '2 lemons', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '1 handful fresh mint , leaves picked', '1 small red onion , peeled and finely chopped', '1 teaspoon cumin seeds , bashed', '1 pinch dried chilli', '1 handful stale breadcrumbs', '285 ml creamy live yoghurt or soured cream']",podded broad bean lemon onion bashed stale creamy live yoghurt soured cream
https://www.jamieoliver.com/recipes/vegetables-recipes/minted-peas-under-oil/,Minted peas under oil,"['4-6 big handfuls fresh or frozen peas', '1 small bunch fresh mint', 'sea salt', 'freshly ground black pepper', '1 lemon , juice of, or a swig of red or white vinegar', '200 ml good-quality extra virgin olive oil']",pea lemon swig
https://www.jamieoliver.com/recipes/vegetables-recipes/mexican-street-salad/,Mexican street salad,"['½ small white cabbage', '½ small red cabbage', '1 small bunch radishes , (about 10) trimmed and finely sliced', '2 carrots , peeled and finely sliced', '1 big bunch fresh coriander (60g) , leaves and stalks finely chopped', '2 large jalapeno chillies (or other green chilli) , to taste, finely sliced', '1 red onion , peeled and finely sliced', 'extra virgin olive oil', '2-3 limes , juice of']",cabbage cabbage radish carrot jalapeno onion lime
